"","k2","k3","k4","k5","k6","k7","k8","k9","k10","k11","k12","k13","k14","k15","k16","k17","k18","k19","k20","k21","k22","k23","k24","k25","k26","k27","k28","k29","k30","k31","k32","k33","k34","k35","k36","k37","k38","k39","k40","k41","k42","k43","k44","k45","k46","k47","k48","k49","k50","k51","k52","k53","k54","k55","k56","k57","k58","k59","k60","k61","k62","k63","k64","k65","k66","k67","k68","k69","k70","k71","k72","k73","k74","k75","k76","k77","k78","k79","k80","k81","k82","k83","k84","k85","k86","k87","k88","k89","k90","k91","k92","k93","k94","k95","k96","k97","k98","k99","k100","k101","k102","k103","k104","k105","k106","k107","k108","k109","k110","k111","k112","k113","k114","k115","k116","k117","k118","k119","k120","k121","k122","k123","k124","k125","k126","k127","k128","k129","k130","k131","k132","k133","k134","k135","k136","k137","k138","k139","k140","k141","k142","k143","k144","k145","k146","k147","k148","k149","k150"
"B140",615.649628867278,577.982471477349,504.487970797559,432.609125047337,386.074476815536,356.549606648593,323.061572298696,298.579779245197,281.007221924219,260.750411952141,244.396927325158,231.418798508164,221.482268381037,209.373037997831,202.801404262895,193.71579336284,187.559501367405,182.251779516494,176.478351599087,170.598475188825,166.816050591527,162.366088047818,158.107696192554,155.39771051649,152.206386563461,150.522544227941,147.665540095121,143.972941633815,141.204451874138,137.891478106431,136.527436390186,134.033866454918,130.97593402304,128.879244844005,126.866792651888,124.458736373874,123.506070138306,121.664632738548,120.645248933369,120.775832916672,119.995773342795,119.522101198015,118.527732197885,118.019086800696,116.865084163442,115.644058309686,114.150630460979,113.093838026365,111.769226705558,111.28119426574,110.236100394576,109.110353539566,107.759802543255,106.677065844045,105.917182890977,104.541320857769,103.682564882608,102.417545985519,101.551188397896,100.723716105831,99.5797469164469,98.9600027643489,98.2340932382855,97.4759846725092,96.7802178871475,95.9796669737666,95.2678796713547,94.7333579044441,93.9569727546569,94.0474098636293,93.3520771826586,92.8754228179914,92.2895074485472,91.6811886778928,91.1912575218922,90.2878871968308,89.815174118375,88.9176102762485,88.3695899252094,87.6486720618741,87.0720827846412,86.8290526872677,86.3602305027744,86.1022519967842,86.0023046116643,85.4750655893757,84.9052182684893,84.3867134237971,83.8992578289938,83.3004080888204,82.9172778497574,83.5094843167016,83.1629544057758,82.973351524743,82.5072219730362,82.1212221862008,81.7268138177165,81.7963875554757,81.8682764128145,81.5578817812255,81.2546615234505,80.993742484415,80.7502411274706,80.3401602307989,79.7545107665331,79.5862096554669,79.155099448978,78.6741504174057,78.2862297151138,78.0004987668091,77.7599410689383,77.4540098284475,77.1608479122728,77.0730116053788,76.7034805001636,76.4522276043979,76.3478603117905,76.2043159754777,75.8996791493395,75.6145413688094,75.2594160590589,75.0326384575885,74.6993974794926,74.2914208295883,74.03143776564,73.9406607160982,73.5204731800316,73.4975593781498,73.0937229789623,73.0766226252492,72.7438989526403,72.5841825082512,72.4440289597614,72.1218904156863,72.2759199780988,72.2067339693076,71.8541401236867,71.6381484725427,71.2320708048146,71.3294883904649,71.3790039984262,71.4279008616486,71.4254654500325,71.3187162264509,71.4120490891188,71.2535932239442,71.0476348698615,70.8921876126086,70.8148224736923
"B141",630.622139199349,638.470122352654,501.377334237775,433.672465551592,392.398021967156,354.112077303462,321.352862942669,301.17970102089,283.998394404609,264.421725557391,253.770982114494,238.356730738068,227.483361230186,216.964958912903,208.663938746619,202.198296419724,197.335801270856,191.09728696522,186.079545889119,181.278037479974,175.729495761113,170.531214887755,164.653458761527,161.929953269607,157.177204817256,154.221094373627,150.72956041893,146.916238128132,145.013682712272,142.368474596984,139.812669602828,137.916029263883,135.913390018001,133.022232459427,130.366479701486,128.316599836198,127.17158094338,125.655740527035,124.553098230845,122.999167600505,121.419970354642,119.99832513742,118.142052877177,117.047353037555,115.889624247364,114.617065329063,113.280197704942,112.014681674727,111.253058544364,110.155203586915,109.545294869276,108.276260351836,106.777862687351,106.162809805833,107.638444135613,106.626731277552,105.684142307022,105.030177548738,104.027128150309,103.431096269674,102.655047104474,101.809375208247,100.865916840049,100.136584684573,99.8019635552887,98.867452594182,98.2231870392216,98.0536058787068,97.535746348874,98.0770490497656,97.2348723828668,96.8479951350012,96.0362038683848,95.3990915618634,95.1649803232125,94.7628360441135,94.1947279207439,93.7135078119435,92.901490564529,92.1877040475352,91.5539980576987,90.7210857738854,90.1996873989877,89.9333100166075,89.3107917486183,88.5439784604545,88.501861543232,88.2775437631516,87.6393504191868,87.2486711833484,86.687033661307,86.0011988299048,85.5823403063273,85.4497622901642,85.6815727797743,85.3825426900002,85.0177807186692,84.566482761269,84.2320269293625,83.76504347095,83.665509990683,83.2835538549386,83.2194110146999,82.8985339419679,82.4421703195125,82.4704176800376,81.9884741177653,81.7080093044245,81.2617703460198,80.8634041393522,80.469858122072,80.473830860655,80.1242539293884,79.8466172895933,79.5489984340626,79.1275469023796,79.0976074446992,78.7580506937611,78.546246776458,78.303768254713,77.9969630137296,77.7365048643676,77.4235573825123,77.6351061937546,77.2965029025036,76.9777667097891,76.8156656252874,76.5561713359023,76.3613814320415,76.3795746895534,76.0804938482965,75.8522540274203,75.4878900161606,75.302436911315,75.449790837938,75.5373890121187,75.1925939103621,74.918956260765,74.8734520894595,74.6505504674303,74.37818267623,74.0610510446594,73.8546281040634,73.7869754991307,73.5029809696174,73.5937843573407,73.395758650667,73.1141784897753,73.1249636893152
"B142",618.614840880646,613.135391614719,489.962149583445,426.645167151329,377.726080694123,347.571821411652,315.893798755474,286.846891303125,262.915988746503,245.463684978715,230.191128584134,216.501446541185,209.887167813582,202.53102656209,194.851490986679,188.196356552378,182.627928097244,177.829833506511,174.871465141786,169.893608449857,164.168091013006,159.785557409856,156.297675075123,153.519530765226,150.054119704306,147.930582427841,144.289105003645,140.543240207364,137.684918802038,135.460401532831,132.979084616182,132.686877687406,130.387381644351,127.86914205657,125.901275609224,123.494383994037,122.052079317377,120.325183300782,119.545633412255,117.416156065021,116.846328017547,115.317846967355,114.038999323419,113.092361561948,112.162934605059,111.174123568173,110.091808654767,109.791868559139,108.656872802553,107.999637833787,106.861034907275,105.847697775641,104.477810149373,103.831769466307,103.04215358814,102.582095288619,101.602655252064,100.655934316776,99.9039093476482,99.1104622932903,98.1197501436316,97.415057355757,96.8127581321912,96.1100951424631,95.3131653471435,94.6099537563295,94.1417601514745,94.0290688183001,93.3983427447147,92.3988253277416,92.0891108857294,92.0829299463518,91.471495577875,90.5994452153718,90.1116321471567,89.4778021493106,89.0130284944326,88.3716271069304,87.7891605614094,87.2618754585815,86.4355774677246,86.2417655698284,86.4401924879105,85.7936687144513,85.25077507732,84.7615597059969,84.2836468128819,83.7544219101944,83.4552710613371,83.2921985682002,82.8199595355593,82.9668472067017,82.9392425234558,82.7352767513072,82.0790738662593,81.5693384833947,81.3490237802832,80.9491771931011,80.5340668473388,80.1144921984276,79.6951390645598,79.3902284906552,79.3779049474483,79.0925777950444,78.8875659046763,78.9757631484863,78.5106132732614,78.1714873997761,77.6628680364106,77.2963447330898,77.183268788399,76.755980992046,76.202244786831,75.9868770105082,75.9056718639808,75.8072381993544,75.9334684411205,75.9637182356478,75.5072898234886,75.2752004586398,75.1275490746962,74.9334281797254,74.9320761377312,74.6404344989747,74.5367306805289,74.1624374349624,73.7076331846041,73.4254763286457,73.1847890964086,72.922211704252,72.5858627294848,72.6503019000789,72.3302344446705,71.931232198663,71.5837966539748,71.3654843799321,71.3995390132986,71.389100012126,71.1148763052318,70.9726463554766,70.7075015247134,70.8142690881683,70.7909247263511,70.4807249784797,70.4026435443518,70.4229883055379,70.0968101277453,69.8532716152996,69.6640465774155
"B143",612.394023539461,648.04736021745,513.930767910035,441.152098801295,400.645112615842,355.269401498571,319.361884001066,289.411250158232,270.109188292945,254.830937638328,238.105458091622,228.38475197951,219.436921894639,213.671685876821,203.987645284602,196.240611636966,189.025418463927,183.471311471655,179.22422258293,173.42268880389,168.975870981484,163.026417823649,159.459516371767,156.687492401721,154.714777457337,150.47169405272,147.035931906638,144.24414879835,142.682036589213,140.738755324472,138.702427558258,135.684234633994,133.705160107818,131.565437267282,129.384014172286,128.772942269014,126.943741877614,125.247936112587,124.015537539347,122.382322496365,120.897123474631,119.175560842277,118.717506012836,116.99131424951,115.252339030025,114.454099089922,113.666274742119,115.087658882446,113.42740553785,112.863795497655,111.803144564739,110.475447204046,109.421154089332,108.371995068036,107.309611365918,106.499376848842,105.263061498267,104.238489392282,103.876521774896,103.114802529118,102.560008928141,101.999512909831,101.312402035127,100.221232719392,99.5335969405436,99.1667405310957,98.3538066305434,97.7498069981929,96.7326056791852,96.4230887141799,95.8035942230885,95.0220258716843,94.2903987571644,93.8416900466716,93.2552414118455,92.343708472975,91.7884564843628,91.1474827934092,90.6141618567005,90.1321904779685,89.7753964830062,89.313390649216,89.0999982625243,89.4489658661239,88.9371674946703,88.1778892487984,87.6466137548313,87.4875679970575,86.9536241126138,86.5901240943471,85.9814724663871,85.3155668988381,84.9374500703541,84.4142684534697,84.1510125013108,84.0752020000724,83.7279233569275,83.409551228715,83.0639805581436,82.6069409847449,82.0077939455003,81.6824502417265,81.158873048213,80.7387214243784,80.7194127170763,80.4492160977324,80.0753508105232,79.6645710624962,79.3451722413794,79.3421853834733,79.0939120681696,78.7828328884587,78.4828157213467,78.0966636148776,77.729118749297,77.3585810382066,77.4441710371522,77.0962246967795,76.7534786223435,76.8731904044261,76.4506194539875,76.1390331653856,75.910448464809,75.4446517737199,75.2728855681738,74.9842758210152,74.6309869387305,74.2806565879363,74.3596282309965,74.2242244552268,73.8591124703664,73.7685704474585,73.5637413834228,73.5295984884747,73.2598547748525,72.8426843603415,72.4837712182826,72.4569253301479,72.2401659746885,71.9349121905276,72.0059654042846,71.8515034995267,71.7258058375883,71.5535770911466,71.3502168672927,71.4443954072776,71.200105841524,71.1671130384444,70.9866085443185
"B144",577.525138062479,579.250641873737,471.223363528779,397.869985312368,358.10441452929,329.849523259226,297.442389765236,272.755705609071,257.913991024716,241.302166919488,226.386428338559,217.522026061758,210.772150623688,201.296938625674,192.615599770655,183.650884968748,179.824210847509,174.445108475576,168.931767153278,164.328539035137,159.849210799155,155.241372988076,151.213825186281,147.391122933242,145.891611054927,143.122143211363,139.989881390942,136.953063558909,134.364533778794,132.26546466995,130.418443715803,127.602447727832,126.247466551716,123.360065833257,121.259514724735,119.714763407409,117.816092439099,116.184567489055,114.75884547331,113.082025874865,111.224146718175,110.132210699443,108.819089753218,107.205461158661,105.836654452652,104.456280116798,103.481662945338,102.690934568288,101.203228733926,99.7457893983108,98.7423956609071,97.8325634664657,96.8368553554329,97.710119968806,96.8636246552283,95.7880658793649,95.0287320630698,94.1162488945308,93.1762585084361,92.9959713529017,92.1701394355998,91.5602394593757,90.9273284396862,89.9628033863029,88.9101355305807,88.1411294505775,87.7130624976986,87.4189384115854,86.4982509294141,86.9522453821679,86.33952508917,86.1591490007313,85.5293171454612,84.9579585076146,84.4223198976264,84.0498431827342,83.6536569511644,83.3966921895634,84.0445821676783,83.4169966808901,82.9118155717989,82.4589511410701,81.8252427152736,81.5575246182214,80.9889005157106,80.7180006105669,80.243840057556,80.0372225963458,79.5017371906531,78.9413589074425,78.5553139224731,78.4687719324963,77.943149813969,77.4799124590201,77.0248757910405,76.9020941108602,76.5511385014312,76.3526225871533,76.1881436214105,76.2572136743947,75.9252556790896,75.9592042397728,75.8522595943122,75.4647064025226,75.0212097853201,74.7893797699674,74.8999037592271,74.6628498286511,74.2829337645445,73.7907263632361,73.4291263192363,73.1080786697759,72.854559955073,72.7732585729901,72.6487760205044,72.2490439795356,72.1227327072911,71.9062282431134,71.8713405071019,71.4651534384803,71.0898340223638,71.0944592964396,70.7875052634017,71.025068020071,70.8872638259046,70.5473774330766,70.4861490522733,70.2951118224904,70.1262914671798,69.7839439831162,69.6983273700199,69.6181647737525,69.3323381826543,68.9411092468061,68.7457906054994,68.4632098497757,68.486500475014,68.182828907263,68.207726616173,68.2701696462772,68.2300943472949,67.9318925496674,67.733264832825,67.7492085041582,67.5472473306797,67.3219412628605,67.2499138181154,67.0604633767083,66.9134422656604
"B145",587.154238404706,604.609940313478,470.185568851099,418.660495986846,384.045802231611,355.36248160817,325.50430571814,296.564689231055,273.056574794562,258.421278609545,244.500105815149,229.944958330934,220.609132730323,209.665510537303,204.883529782527,197.377333467607,191.315160931166,184.448254647951,178.558231030634,176.019068497788,169.830943636976,166.048056695768,162.2765635355,158.850298884802,155.362555673868,153.161677332751,150.999808165793,147.885684703507,144.070279309684,142.284647568563,139.118711090269,136.572351972572,133.486165244965,130.964355363734,129.266312673405,127.316026496681,125.224743477024,124.473273640236,122.695139598708,121.425000392047,119.727479716203,117.922653510453,116.791409698846,115.480144175644,114.103888119489,112.864189009499,112.27240872301,110.977412239565,111.823761665794,111.126513922618,109.58609491362,108.108100435412,106.995093344433,106.120017768607,105.52408207904,104.581632974452,103.442124161943,102.650618236128,101.404265572425,100.542869107432,99.5662893750299,98.7904821004648,97.6124462470875,96.5553437467799,96.0702989488449,95.3930181230321,95.6180742631685,94.7866744644279,94.5154424744253,93.7953402052861,93.2304368010801,92.3743016852224,92.0510179242689,91.397840559145,90.8332901718007,90.3524805178301,89.8408024645779,89.216430880504,88.6819262413177,88.2229068879507,87.3812667258925,86.9876797511358,86.6730235435439,86.02800168374,85.7347762338827,85.4005014689872,85.3115078384201,85.5979470307777,85.2398856117252,84.8965222723227,84.5686682395819,83.8646619704791,83.6796826565541,83.4788342709052,83.1272232281779,82.6029290064623,82.0035212291327,81.5446049931986,81.2014832275065,80.7446650616969,80.5009331689374,80.0379590180235,79.5850022855522,79.2445041931954,79.4357590924111,79.4537657638316,79.3641829411251,78.9104301983742,79.0661684765517,78.6010055695229,78.1865009391717,77.8958197619792,77.6229066948865,77.1180626027193,76.9862117156357,76.5451567604493,76.3944788977508,76.1794089395734,76.1719462314252,76.1213859910549,76.2929042002102,76.0145643900405,75.6745426643285,75.4550507724411,75.5098774338295,75.3423291374881,75.0730903944057,74.7567794427441,74.3124093375206,73.9759666334625,73.7981475899394,73.4717830607068,73.0807611153681,72.8885597582686,72.537886507777,72.5384156071428,72.4057681717652,72.6086124394083,72.3252393676593,72.0513590050272,72.0813962374847,71.8909820120589,71.9819347700922,71.7259864706161,71.3774685744418,71.3893873436306,71.1556303221333,70.9610088862033,70.8896649816956
"B146",653.125891939359,666.054235977823,521.554555462103,426.789031156271,388.14356513004,361.425578261187,336.290401237026,314.149079476025,294.559859177003,274.726847839956,258.200222388693,243.196193251497,229.938233333177,220.152038152649,209.877690385992,201.536840264642,195.232336061033,188.634663052178,180.991230481749,175.088204944412,169.72876235178,164.20075629458,160.466731906141,157.118634890214,152.327579118169,148.886793688431,146.872904248242,143.32435582274,140.442722499016,137.66118774314,136.209766541945,133.87096008368,132.157103368678,130.420549102001,128.784141018952,127.556277871011,125.841525381511,124.529427054877,123.210218635299,121.519906968027,120.635322404028,120.078315406747,118.290195026684,117.231271622494,116.171773892537,114.226957825208,113.412998253372,111.782457759814,111.241208316185,110.057239910216,109.115980214041,108.565781625859,107.566897102141,106.129408286855,105.442709261643,104.136512875577,103.181694983265,102.439249346631,101.680609674418,101.632649640118,100.821731125582,99.8248834895583,98.8988308978718,98.1500831264435,97.3548683754348,96.7222426040353,95.9296398657412,95.3945951020248,95.3604145910475,94.5761402424432,93.9423583858323,93.1485065419699,92.403661584977,92.0067882151506,91.5844043599292,90.8500186874279,89.9697929418958,89.8541262338113,89.5261664254097,88.995098669753,88.7227809389479,88.3184236417597,87.7311048660623,86.9559500451235,86.6672519375352,86.1357055440403,85.6519384003461,85.4837404353479,85.3632516952147,84.9571384101052,85.1366571815372,84.6539119590206,84.7043080940555,84.3288356693317,84.1338440513844,83.856421611474,83.5071382397706,83.1606581505301,82.7426683656781,82.3644108092451,82.6458241074138,82.1837579042582,81.7506232832969,81.2653242408094,80.9383471422043,80.5672717038875,80.2451015584739,80.3313945464845,80.4421259622654,80.1638653783792,79.8140664717267,79.3615954522639,79.0632909447411,78.9938980047544,78.6571026620756,78.4247560892116,78.2301398964281,77.8996051626728,77.6977071732508,77.4207140921021,76.9556526104531,76.6468234812769,76.3531928513617,75.9111174276089,75.8854741255486,75.8293127528598,75.5816655742626,75.2537323827243,74.9849669914627,74.7495708821034,74.7497668561754,74.8188844362418,74.5943035417211,74.4451645230338,74.4005754519174,74.2039341389665,74.0696828689219,73.7645596484936,73.5797332325161,73.3195727655777,73.0612813109692,73.0899312497365,73.0359632202732,72.7047165561221,72.5732876459375,72.2418537077497,72.0956813729674,71.9434369509258,71.7275911844753
"B147",591.494486233437,550.877281386327,478.609199250578,420.472718617205,379.215688554689,351.232853216047,316.121631725626,292.369801675734,269.847789350636,254.198615232863,240.75094645358,234.992770035795,221.756707855484,210.266181949069,202.183845485086,194.093877746122,187.12143554397,181.575064506847,179.018971858949,174.054511740493,168.474000160495,163.074590613306,162.13138540629,157.426393770778,153.511514031223,149.23458010164,146.372743621198,144.856331750428,143.030294212625,141.748605332076,140.174253460413,138.355157446742,136.377807354778,134.89197751091,133.010834422648,131.55524452745,130.321001522953,127.908479916264,125.978979807071,124.83952355841,123.11962760022,121.535359522364,119.823579848318,118.712042557369,117.225528666641,115.882793342437,114.774920295949,113.890199213326,112.888492914089,111.565056169248,110.410821291583,109.301590563217,108.39165991283,106.953996591822,105.829884579219,105.094417359974,103.751612968124,103.035371834186,102.337442903348,101.278058656054,99.9912314963415,99.5976471495076,98.6482084307174,97.8895578190569,97.483000876738,97.0650875686993,96.0885974388103,95.4544621493806,94.9043515025458,94.0093309930668,93.2081529871597,92.2384708096976,91.7220615291633,90.9930402959,90.6415876899052,90.2858326008237,89.7327876041141,88.8427580922275,89.1382424794006,88.5348960841679,87.9107130399297,87.4450834026627,86.934406877438,86.6777074641551,86.1986306032776,85.695625582866,85.2162807164105,84.7341042835902,84.2412998288736,83.5846425492424,83.8992327260962,83.491309257246,83.2106425779853,83.0346262983817,82.3425004362957,81.7981893654005,81.193677773931,80.7614897833648,80.4441517353231,80.0130409092755,79.7343890645238,79.6733091397789,79.280440959063,79.0713335107126,78.6455386937333,78.3832969946189,78.047187466377,77.704459731161,77.6623259154281,77.6945893116554,77.2700367449171,77.1619478237515,76.8725014986934,76.335599459026,76.2656311929742,75.9517724632298,76.1039176414812,75.9019780325033,75.7391582760113,75.8380634681139,75.5398665388755,75.1879762195636,74.9810974316387,74.7546668737478,74.5047465046001,74.2516976037031,74.0259793359668,73.7362506828409,73.5405499670497,73.1240101853594,72.7551746601105,72.630953692299,72.723633380494,72.6864227718634,72.5208253810252,72.5809188288783,72.2211160556462,72.5173224525384,72.3877845116797,72.0613182774864,71.821038034081,71.601793154942,71.6756698668848,71.530939030385,71.3775188209135,71.1130115590738,70.8242512638615,70.6920826904154,70.3986385518093
"B148",597.300345895061,605.475306629571,489.088739251125,427.284324322649,384.262446177978,342.971226223122,314.532208776978,297.213771989034,273.445126419699,253.267285689479,238.218799075264,232.573038738085,220.500291538101,212.254316462114,203.255252777717,197.617562888867,192.695302080659,185.422173411268,180.500146684018,176.681843362118,172.067358374619,167.733821929681,162.503650946629,159.192160167964,155.755006869585,152.607355680407,148.712768753558,145.009046027078,142.824942327134,140.708719907926,138.317221280916,136.486444893387,134.571747461117,132.764529431255,130.319494743468,129.14696761438,128.540751070349,127.673478296882,126.165934391596,124.958664585826,123.546078652893,121.847843359286,120.309036162792,118.899798006318,117.747358744538,116.167972269259,115.535776319288,114.496933463996,113.97800040674,112.83077511323,111.460925189087,110.279906975364,109.218827566882,108.334507003073,107.262422753736,105.89164467257,105.178047343441,104.081802720374,102.854151898954,102.109557250372,101.56266578542,100.865981314361,99.7135132824499,98.937685413637,98.4722899396077,97.6498509549044,96.9835630338541,97.2106461766831,96.5372515668024,96.3357461888079,96.2147111734621,95.5868268607217,94.7251550772384,94.0800798332795,93.4825716433328,92.8676505661665,91.936016994215,91.8655931864675,91.426273258117,90.8801427598388,90.2530185451668,89.6363784136273,89.2897166584919,88.9322254244036,88.3549362457095,88.2047219327404,87.4719196730174,86.938036750363,86.4156247472214,85.92798534735,85.5351026732381,84.9317493884495,84.9027487500482,85.036300933466,84.4250346139104,83.74288086457,83.2933896524887,83.3738606386745,83.2885207231855,82.9192536423498,82.3485960665399,81.8990411903242,81.4877329424306,81.2026976498303,80.7951551678612,80.689176948085,80.9016438354958,80.5825716009107,80.5550290452175,80.3565430821686,80.0920367256738,79.6549304725428,79.8244976092596,79.5277459715804,79.0750550826873,78.8516439002213,78.407043842144,77.9289838835157,77.6325272202516,77.4139243447443,77.0562180986524,76.6522702857534,76.4323374313548,76.0643062114045,76.2414561619887,76.0636305107418,75.8286919217411,75.5657199883333,75.2223841896409,75.0583045004615,74.7627944900912,74.6597086759408,74.3227935751363,74.485061288854,74.098427142286,73.9804750898223,73.7622298388765,73.6697251913302,73.5776276790626,73.5229170142199,73.3571531268826,72.9563567589796,72.8825258141572,72.6554544725127,72.6998935229494,72.5345417362059,72.6030842016292,72.3072791615326,72.0318866085424
"B149",673.584088641519,669.619516913984,533.665735104727,451.944452932824,401.707458400785,351.925559609543,321.478642669012,299.50302528702,275.543573226247,259.016605326557,251.691620978346,239.480315660932,226.31257068199,218.170507484284,210.299103287279,200.564866185331,194.018954051837,187.507830467572,180.800054440562,175.631607150639,171.966721041312,167.713263273023,162.456791971562,159.12938868582,154.880126808862,150.454751241727,146.545916471061,144.774332282317,141.739816752202,139.154493924932,136.564683408175,133.805115076039,131.44640653248,130.742145957045,128.869651423322,127.879768019039,126.264155459744,125.039711044709,122.865901711387,121.578085686546,120.573665281505,119.109454214345,117.911316224803,116.587288252563,115.653083535004,114.20170701493,112.558902955313,111.302450849777,110.152448941978,108.862818594587,107.298192702377,106.381326240456,104.991361330042,104.047191460108,104.492044382527,103.389025039139,102.559000203071,101.572864312238,100.410278935703,99.5015072875946,98.6033784694224,97.7867496469606,97.3525817750875,96.5250964418471,95.6517861174825,94.5702212437219,94.1952383777709,93.1494867738489,92.4175419403859,91.7778717489241,91.3839144675147,91.3767078897283,91.2869889654898,91.0074232811825,90.3089760632966,89.6908723865434,89.0997349921626,88.456351472378,87.9720912563677,87.5021474415811,87.1633963413118,87.3990770492371,87.1999604109344,86.4219401249525,85.9874963197655,85.1864552122098,85.0730540509071,84.8093959323672,84.9033835140157,84.6747740461211,83.9626540821089,83.283319586052,82.8946889508917,82.4840023332162,82.1457968837097,81.9471081300362,81.6588331506494,81.6612906670174,81.5030759383036,81.3621790236503,81.0161697158793,80.6995498364688,80.3000065896514,79.8227227467274,79.3977459616761,79.225884354622,78.761010667799,78.8438352906045,78.4448319762294,78.4089225534319,78.4276413023692,78.1259248976012,77.9490022849897,77.5107300252985,77.5018535925249,77.1993062724339,77.0128381376152,76.6230275115983,76.1952110511744,75.9366583817068,75.6128718096021,75.49076756671,75.2646987890631,75.0595247512722,74.7443114685518,74.9236444369651,74.9747543979563,74.7156936533629,74.6166912440671,74.1747361885747,74.2038208189999,73.9811137918624,73.7978038488044,73.8020400702421,73.6346501702144,73.5517333822394,73.2552736305733,73.3091045560666,73.0595468094058,73.0399146615254,72.9983613415019,72.6973123600503,72.4348376105887,72.2115062691403,71.9674263076288,71.9379250795998,71.6644097697593,71.4303725762418,71.2232122244429
"B150",568.489155618323,622.298359841177,497.622474286762,430.018452146045,391.291484958946,361.552238936134,328.120064181113,298.556123956287,280.106538019893,261.063674448018,243.667910271836,232.589702019218,222.879397503072,217.607197160158,208.014458955315,199.080485638604,193.83053897139,185.610519938529,180.052081251196,175.088485071524,170.683068819881,166.511229949781,162.09023562274,158.667200472571,155.101952038116,152.048842612009,148.137433000551,144.311195019445,142.007998791229,139.251687485864,136.72896887407,134.997197599853,132.045683313027,130.09612682583,128.072986646087,126.722619636973,125.434032343786,125.039530886282,124.147711281266,122.567735871468,121.004122015104,119.661134304193,118.168553028673,117.049788434618,115.367186391821,114.387866753481,113.619659699673,112.163677245902,110.949788102133,110.44289280867,109.403954075897,108.282149920287,106.824365384074,106.112706759812,104.772566026152,103.619209349785,102.913822772972,102.179373292914,101.478475368378,101.085410088766,100.424916062115,99.540375387767,98.434245433471,97.9517755580507,97.3122094076527,96.4965116550852,95.9104259971639,95.1831030749216,94.154167679592,94.8472157868779,95.1413894909438,94.6900408446715,94.0764931064289,93.7268626293331,93.3287514797647,92.7235499528834,92.0788340584358,91.6714541496266,90.9084499965788,90.7757680733919,90.3785122438171,89.8204198268005,89.1874846468265,88.6548277546447,88.0096925234809,88.3211347696053,88.3135483582915,87.6457179334526,87.1622209403531,86.635472651306,86.297184084491,85.8475046909491,85.1450454368112,84.7314072329257,84.4287247918332,84.260763633932,84.5397964466593,84.3472648057619,83.9981885271612,83.7611032391369,83.4121083299651,82.9871241648256,82.595441709146,82.0593281338662,81.6069802477896,81.9231064590369,81.8215892356043,81.4497285215807,81.6167446816124,81.5648161930064,81.1158794270663,80.7274920024546,80.2214038603653,79.8789909536162,79.7485147822431,79.8025458716562,79.6516480402855,79.1691871538525,78.8961322770497,78.7716658296058,78.3784841163221,77.8966187371943,77.6935859963282,77.7154790316953,77.2854941539271,77.2404789035543,76.9131960229079,76.7433585858266,76.6537714074764,76.3239360619153,76.1489609670061,75.9174559264506,76.0310231272005,75.7778264361315,75.6261282342278,75.4372133265144,75.1837824956609,74.9187813286181,74.6182872255608,74.705190591784,74.4739377250842,74.2979579691336,74.2525722231481,73.9447021459038,73.6518948089839,73.6746621342084,73.4082339544708,73.1135209716108,72.9381991963064
"B151",569.54767458125,562.954736055502,453.205090624383,407.096375449095,363.366937402245,326.035041161551,294.594114495358,281.019945574271,264.488408350696,246.063936868602,232.364465998678,221.576719179107,211.761233969984,203.096301975064,193.83426860437,185.403608059125,181.130398978941,174.504358212975,172.059835733863,167.946407499759,163.741516078334,159.465299459512,154.736216117074,150.225815439171,147.809343420012,145.39401223807,143.596032092187,142.762172872774,140.07590097301,137.866659990186,135.715903345158,132.76111489516,130.900022598462,129.162876805148,127.206654208007,125.110795916145,124.288684414672,123.063718877274,122.031108572136,120.096034313943,119.132671305463,117.642872265547,116.814856885715,115.071369822709,114.758847182176,113.538785113823,112.734554451944,111.709159473199,110.813043657354,109.372098873984,108.532803464552,107.565919449619,106.600565342642,105.161965960395,104.210620385158,103.142764293678,102.234165546848,101.692027104669,101.244143471433,100.366138419442,99.5624274859085,99.2929631744353,98.6384492070802,97.5127760183017,96.7049064339363,95.706757455653,95.0378949094107,94.2842894860796,94.8036174673056,94.2661572577646,93.84755643013,93.238643057466,92.692512772052,92.0989754049464,92.098614716026,91.9528286319101,91.4356861028008,90.7991575821286,90.9177920387438,90.6656504085786,90.5100125506465,89.847073758061,89.1318301192836,88.6644862810438,88.1616102900691,87.395314152736,87.2013509201035,86.4593429624188,86.0201945244948,85.9974854350647,85.5343759327589,85.0282761181815,84.570529256353,84.0773586357902,83.4929299024568,83.3237279546373,83.0287622829134,82.7876329168112,82.3056137663725,81.97151609971,81.6066946143547,81.1758157801044,81.1135349747484,80.7451154094725,80.2815729583544,79.7702732364803,79.7385709604184,79.5178166199652,79.1560132548342,78.8278801044941,78.5677919070463,78.2817429318512,77.9741871190881,77.4377022326466,77.4810800869848,77.2583933368729,77.2118221737491,76.8979077605491,76.5087620423065,76.4495838921865,76.192638062408,76.0093657228688,75.6862528642853,75.3961945343533,75.3669504159747,75.0859666530848,74.6583573845513,74.2674357545314,74.1313446047448,73.9383822526461,73.5370771750645,73.3100615840727,72.9667364013633,72.9069401358576,72.9717053757549,72.718600958247,72.56601385056,72.7019399571023,72.4604596937761,72.6605235702667,72.4397252932552,72.2177872999625,71.9672616342224,71.8530306771879,71.5614294009669,71.3840003572309,71.209016510854,71.1014437151092,70.8688868540467
